index,bitstring,fitness,peak,valley,global,MAX,fitness_norm,MAX_N,MIN_N
518,1000000101,0.512370017,0,0,0,,0.681285561,,
519,1000000110,0.44052679,0,0,0,,0.585757424,,
520,1000000111,0.521339317,0,0,0,,0.693211814,,
521,1000001000,0.458665148,0,0,0,,0.609875543,,
522,1000001001,0.425410729,0,0,0,,0.565657977,,
523,1000001010,0.477532604,0,0,0,,0.634963127,,
524,1000001011,0.531468815,0,0,0,,0.706680754,,
525,1000001100,0.421907724,0,0,0,,0.561000119,,
526,1000001101,0.522897346,0,0,0,,0.695283486,,
527,1000001110,0.343043503,0,0,0,,0.456136342,,
528,1000001111,0.467968524,0,0,0,,0.622246009,,
529,1000010000,0.403032961,0,0,0,,0.53590282,,
530,1000010001,0.353573717,0,1,0,,0.470138103,,
531,1000010010,0.241313797,0,1,1,,0.320868903,,
532,1000010011,0.379902081,0,0,0,,0.505146269,,
533,1000010100,0.336369028,0,0,0,,0.44726146,,
534,1000010101,0.366801584,0,0,0,,0.487726866,,
535,1000010110,0.34272598,0,0,0,,0.45571414,,
536,1000010111,0.423538507,0,0,0,,0.56316853,,
537,1000011000,0.475654286,0,0,0,,0.632465574,,
538,1000011001,0.442399867,0,0,0,,0.588248007,,
539,1000011010,0.401449132,0,0,0,,0.533796842,,
540,1000011011,0.455385343,0,0,0,,0.605514469,,
541,1000011100,0.310407228,0,0,0,,0.412740706,,
542,1000011101,0.41139685,0,0,0,,0.547024073,,
543,1000011110,0.253059644,0,1,0,,0.336487062,,
544,1000011111,0.377984665,0,0,0,,0.502596729,,
545,1000100000,0.496603781,0,0,0,,0.660321592,,
546,1000100001,0.447144536,0,0,0,,0.594556875,,
547,1000100010,0.396296943,0,0,0,,0.526946106,,
548,1000100011,0.534885227,0,0,0,,0.711223471,,
549,1000100100,0.430288034,0,0,0,,0.572143207,,
550,1000100101,0.460720589,0,0,0,,0.612608612,,
551,1000100110,0.388877362,0,0,0,,0.517080475,,
552,1000100111,0.469689889,0,0,0,,0.624534865,,
553,1000101000,0.356237146,0,0,0,,0.473679598,,
554,1000101001,0.322982726,0,1,0,,0.42946203,,
555,1000101010,0.375104601,0,0,0,,0.49876718,,
556,1000101011,0.429040813,0,0,0,,0.570484808,,
557,1000101100,0.337005798,0,0,0,,0.448108157,,
558,1000101101,0.43799542,0,0,0,,0.582391525,,
559,1000101110,0.258141578,0,1,0,,0.343244382,,
560,1000101111,0.383066599,0,0,0,,0.509354049,,
561,1000110000,0.429382159,0,0,0,,0.570938687,,
562,1000110001,0.379922915,0,0,0,,0.505173971,,
563,1000110010,0.267662995,0,0,0,,0.355904771,,
564,1000110011,0.406251279,0,0,0,,0.540182136,,
565,1000110100,0.29465329,0,1,0,,0.391793089,,
566,1000110101,0.325085845,0,0,0,,0.432258495,,
567,1000110110,0.301010242,0,0,0,,0.400245769,,
568,1000110111,0.381822769,0,0,0,,0.507700159,,
569,1000111000,0.467485651,0,0,0,,0.621603945,,
570,1000111001,0.434231231,0,0,0,,0.577386377,,
571,1000111010,0.393280496,0,0,0,,0.522935212,,
572,1000111011,0.447216708,0,0,0,,0.59465284,,
573,1000111100,0.320579761,0,0,0,,0.426266868,,
574,1000111101,0.421569382,0,0,0,,0.560550234,,
575,1000111110,0.263232177,0,0,0,,0.350013224,,
576,1000111111,0.388157198,0,0,0,,0.516122891,,
577,1001000000,0.599048602,0,0,0,,0.796539901,,
578,1001000001,0.549589358,0,0,0,,0.730775185,,
579,1001000010,0.498741764,0,0,0,,0.663164415,,
580,1001000011,0.637330048,0,0,0,,0.84744178,,
581,1001000100,0.555190279,0,0,0,,0.738222589,,
582,1001000101,0.585622835,0,0,0,,0.778687996,,
583,1001000110,0.513779607,0,0,0,,0.683159857,,
584,1001000111,0.594592135,0,0,0,,0.790614249,,
585,1001001000,0.555812163,0,0,0,,0.739049493,,
586,1001001001,0.522557743,0,0,0,,0.694831925,,
587,1001001010,0.574679618,0,0,0,,0.764137074,,
588,1001001011,0.62861583,0,0,0,,0.835854703,,
589,1001001100,0.519054739,0,0,0,,0.690174068,,
590,1001001101,0.62004436,0,0,0,,0.824457434,,
591,1001001110,0.440190518,0,0,0,,0.585310291,,
592,1001001111,0.565115539,0,0,0,,0.751419959,,
593,1001010000,0.545275624,0,0,0,,0.725039321,,
594,1001010001,0.49581638,0,0,0,,0.659274605,,
595,1001010010,0.383556459,0,0,0,,0.510005404,,
596,1001010011,0.522144743,0,0,0,,0.694282769,,
597,1001010100,0.478611691,0,0,0,,0.636397961,,
598,1001010101,0.509044246,0,0,0,,0.676863367,,
599,1001010110,0.484968643,0,0,0,,0.644850641,,
600,1001010111,0.56578117,0,0,0,,0.752305031,,
601,1001011000,0.549942524,0,0,0,,0.731244781,,
602,1001011001,0.516688104,0,0,0,,0.687027213,,
603,1001011010,0.47573737,0,0,0,,0.632576049,,
604,1001011011,0.529673581,0,0,0,,0.704293676,,
605,1001011100,0.384695466,0,0,0,,0.511519913,,
606,1001011101,0.485685088,0,0,0,,0.64580328,,
607,1001011110,0.327347882,0,0,0,,0.435266268,,
608,1001011111,0.452272903,0,0,0,,0.601375936,,
609,1001100000,0.572183824,0,0,0,,0.76081848,,
610,1001100001,0.52272458,0,0,0,,0.695053764,,
611,1001100010,0.471876987,0,0,0,,0.627442994,,
612,1001100011,0.61046527,0,0,0,,0.811720358,,
613,1001100100,0.505868077,0,0,0,,0.672640094,,
614,1001100101,0.536300632,0,0,0,,0.713105499,,
615,1001100110,0.464457405,0,0,0,,0.617577362,,
616,1001100111,0.545269932,0,0,0,,0.725031753,,
617,1001101000,0.594625354,0,0,0,,0.790658419,,
618,1001101001,0.561370935,0,0,0,,0.746440852,,
619,1001101010,0.61349281,0,0,0,,0.815746002,,
620,1001101011,0.667429022,0,0,0,,0.887463631,,
621,1001101100,0.575394007,0,0,0,,0.76508698,,
622,1001101101,0.676383629,0,0,0,,0.899370347,,
623,1001101110,0.496529787,0,0,0,,0.660223204,,
624,1001101111,0.621454808,0,0,0,,0.826332871,,
625,1001110000,0.636964789,0,0,0,,0.846956104,,
626,1001110001,0.587505545,0,0,0,,0.781191388,,
627,1001110010,0.475245625,0,0,0,,0.631922188,,
628,1001110011,0.613833908,0,0,0,,0.816199552,,
629,1001110100,0.502235919,0,0,0,,0.667810505,,
630,1001110101,0.532668475,0,0,0,,0.708275911,,
631,1001110110,0.508592871,0,0,0,,0.676263185,,
632,1001110111,0.589405398,0,0,0,,0.783717575,,
633,1001111000,0.625146639,0,0,0,,0.831241807,,
634,1001111001,0.591892219,0,0,0,,0.787024238,,
635,1001111010,0.550941484,0,0,0,,0.732573073,,
636,1001111011,0.604877696,0,0,0,,0.804290701,,
637,1001111100,0.478240749,0,0,0,,0.635904729,,
638,1001111101,0.57923037,0,0,0,,0.770188095,,
639,1001111110,0.420893165,0,0,0,,0.559651085,,
640,1001111111,0.545818186,0,0,0,,0.725760752,,
641,1010000000,0.616353108,1,0,0,,0.819549269,,
642,1010000001,0.544199713,0,0,0,,0.723608709,,
643,1010000010,0.51604627,0,0,0,,0.686173782,,
644,1010000011,0.631940403,0,0,0,,0.840275304,,
645,1010000100,0.572494786,0,0,0,,0.761231958,,
646,1010000101,0.58023319,0,0,0,,0.77152152,,
647,1010000110,0.531084114,0,0,0,,0.706169226,,
648,1010000111,0.58920249,0,0,0,,0.783447773,,
649,1010001000,0.549222472,0,0,0,,0.730287346,,
650,1010001001,0.493273902,0,0,0,,0.655893936,,
651,1010001010,0.568089928,0,0,0,,0.755374929,,
652,1010001011,0.599331988,0,0,0,,0.796916713,,
653,1010001100,0.512465048,0,0,0,,0.681411921,,
654,1010001101,0.590760519,1,0,0,,0.785519445,,
655,1010001110,0.433600827,0,0,0,,0.576548144,,
656,1010001111,0.535831698,0,0,0,,0.71248197,,
657,1010010000,0.553284207,0,0,0,,0.735688133,,
658,1010010001,0.481130812,0,0,0,,0.639747573,,
659,1010010010,0.391565042,0,0,0,,0.520654215,,
660,1010010011,0.507459175,0,0,0,,0.674755737,,
661,1010010100,0.486620274,0,0,0,,0.647046773,,
662,1010010101,0.494358678,0,0,0,,0.657336335,,
663,1010010110,0.492977226,0,0,0,,0.655499453,,
664,1010010111,0.551095602,0,0,0,,0.732778,,
665,1010011000,0.625905532,0,0,0,,0.832250888,,
666,1010011001,0.569956961,0,0,0,,0.757857476,,
667,1010011010,0.551700377,0,0,0,,0.733582154,,
668,1010011011,0.582942438,0,0,0,,0.775123939,,
669,1010011100,0.460658474,0,0,0,,0.612526019,,
670,1010011101,0.538953945,0,0,0,,0.716633543,,
671,1010011110,0.40331089,0,0,0,,0.536272375,,
672,1010011111,0.50554176,0,0,0,,0.672206199,,
673,1010100000,0.595624991,0,0,0,,0.791987612,,
674,1010100001,0.523471596,0,0,0,,0.696047052,,
675,1010100010,0.495318153,0,0,0,,0.658612125,,
676,1010100011,0.611212287,0,0,0,,0.812713648,,
677,1010100100,0.529309244,0,0,0,,0.703809226,,
678,1010100101,0.537047649,0,0,0,,0.714098789,,
679,1010100110,0.487898572,0,0,0,,0.648746494,,
680,1010100111,0.546016949,0,0,0,,0.726025042,,
681,1010101000,0.455258356,0,0,0,,0.605345618,,
682,1010101001,0.399309786,0,0,0,,0.530952207,,
683,1010101010,0.474125812,0,0,0,,0.630433201,,
684,1010101011,0.505367872,0,0,0,,0.671974984,,
685,1010101100,0.436027009,0,0,0,,0.579774178,,
686,1010101101,0.51432248,0,0,0,,0.683881702,,
687,1010101110,0.357162788,0,0,0,,0.474910401,,
688,1010101111,0.459393658,0,0,0,,0.610844225,,
689,1010110000,0.54289461,0,0,0,,0.721873347,,
690,1010110001,0.470741215,0,0,0,,0.625932787,,
691,1010110010,0.381175446,0,0,0,,0.50683943,,
692,1010110011,0.497069579,0,0,0,,0.660940952,,
693,1010110100,0.408165741,0,0,0,,0.542727749,,
694,1010110101,0.415904145,0,0,0,,0.55301731,,
695,1010110110,0.414522692,0,0,0,,0.551180427,,
696,1010110111,0.472641069,0,0,0,,0.628458975,,
697,1010111000,0.580998101,0,0,0,,0.772538603,,
698,1010111001,0.525049531,0,0,0,,0.698145193,,
699,1010111010,0.506792947,0,0,0,,0.673869871,,
700,1010111011,0.538035008,0,0,0,,0.715411656,,
701,1010111100,0.434092211,0,0,0,,0.577201525,,
702,1010111101,0.512387682,0,0,0,,0.68130905,,
703,1010111110,0.376744627,0,0,0,,0.500947881,,
704,1010111111,0.478975498,0,0,0,,0.636881706,,
705,1011000000,0.586986482,0,0,0,,0.780501203,,
706,1011000001,0.514833088,0,0,0,,0.684560645,,
707,1011000010,0.486679645,0,0,0,,0.647125718,,
708,1011000011,0.602573778,0,0,0,,0.801227239,,
709,1011000100,0.54312816,0,0,0,,0.722183892,,
710,1011000101,0.550866565,0,0,0,,0.732473455,,
711,1011000110,0.501717488,0,0,0,,0.66712116,,
712,1011000111,0.559835865,0,0,0,,0.744399708,,
713,1011001000,0.543750043,0,0,0,,0.723010794,,
714,1011001001,0.487801473,0,0,0,,0.648617384,,
715,1011001010,0.562617499,0,0,0,,0.748098377,,
716,1011001011,0.59385956,0,0,0,,0.789640162,,
717,1011001100,0.506992619,0,0,0,,0.67413537,,
718,1011001101,0.58528809,0,0,0,,0.778242894,,
719,1011001110,0.428128399,0,0,0,,0.569271594,,
720,1011001111,0.530359269,0,0,0,,0.705205418,,
721,1011010000,0.633369534,0,0,0,,0.842175584,,
722,1011010001,0.561216139,0,0,0,,0.746235024,,
723,1011010010,0.47165037,0,0,0,,0.627141668,,
724,1011010011,0.587544503,0,0,0,,0.781243189,,
725,1011010100,0.566705601,0,0,0,,0.753534224,,
726,1011010101,0.574444006,0,0,0,,0.763823787,,
727,1011010110,0.573062553,0,0,0,,0.761986904,,
728,1011010111,0.631180929,0,0,0,,0.839265451,,
729,1011011000,0.638036434,1,0,0,,0.848381044,,
730,1011011001,0.582087864,0,0,0,,0.773987633,,
731,1011011010,0.56383128,0,0,0,,0.749712312,,
732,1011011011,0.595073341,0,0,0,,0.791254096,,
733,1011011100,0.472789376,0,0,0,,0.628656175,,
734,1011011101,0.551084847,0,0,0,,0.732763699,,
735,1011011110,0.415441792,0,0,0,,0.552402531,,
736,1011011111,0.517672662,0,0,0,,0.688336355,,
737,1011100000,0.517835062,0,0,0,,0.688552294,,
738,1011100001,0.445681668,0,0,0,,0.592611736,,
739,1011100010,0.417528225,0,0,0,,0.555176809,,
740,1011100011,0.533422358,0,0,0,,0.709278331,,
741,1011100100,0.451519316,0,0,0,,0.60037391,,
742,1011100101,0.45925772,0,0,0,,0.610663472,,
743,1011100110,0.410108644,0,0,0,,0.545311178,,
744,1011100111,0.46822702,0,0,0,,0.622589725,,
745,1011101000,0.540276593,0,0,0,,0.718392235,,
746,1011101001,0.484328023,0,0,0,,0.643998825,,
747,1011101010,0.559144049,0,0,0,,0.743479818,,
748,1011101011,0.590386109,0,0,0,,0.785021602,,
749,1011101100,0.521045246,0,0,0,,0.692820795,,
750,1011101101,0.599340717,0,0,0,,0.796928319,,
751,1011101110,0.442181025,0,0,0,,0.587957019,,
752,1011101111,0.544411895,0,0,0,,0.723890842,,
753,1011110000,0.583064463,0,0,0,,0.775286193,,
754,1011110001,0.510911068,0,0,0,,0.679345633,,
755,1011110010,0.421345299,0,0,0,,0.560252276,,
756,1011110011,0.537239432,0,0,0,,0.714353798,,
757,1011110100,0.448335594,0,0,0,,0.596140595,,
758,1011110101,0.456073998,0,0,0,,0.606430156,,
759,1011110110,0.454692545,0,0,0,,0.604593273,,
760,1011110111,0.512810922,0,0,0,,0.681871821,,
761,1011111000,0.571246313,0,0,0,,0.759571895,,
762,1011111001,0.515297743,0,0,0,,0.685178485,,
763,1011111010,0.497041159,0,0,0,,0.660903163,,
764,1011111011,0.528283219,0,0,0,,0.702444946,,
765,1011111100,0.424340423,0,0,0,,0.564234818,,
766,1011111101,0.502635894,0,0,0,,0.668342342,,
767,1011111110,0.366992839,0,0,0,,0.487981173,,
768,1011111111,0.469223709,0,0,0,,0.623914997,,
769,1100000000,0.650936314,0,0,0,,0.865533691,,
770,1100000001,0.526218585,0,0,0,,0.699699654,,
771,1100000010,0.510464286,0,0,0,,0.678751558,,
772,1100000011,0.709250556,0,0,0,,0.943072676,,
773,1100000100,0.607077991,0,0,0,,0.807216378,,
774,1100000101,0.562252062,0,0,0,,0.747612465,,
775,1100000110,0.525502129,0,0,0,,0.698747001,,
776,1100000111,0.666512643,0,0,0,,0.886245145,,
777,1100001000,0.583805678,0,0,0,,0.776271768,,
778,1100001001,0.475292774,0,0,0,,0.631984881,,
779,1100001010,0.562507943,0,0,0,,0.747952704,,
780,1100001011,0.676642142,0,0,0,,0.899714085,,
781,1100001100,0.547048254,0,0,0,,0.727396343,,
782,1100001101,0.572779391,0,0,0,,0.76161039,,
783,1100001110,0.428018843,0,0,0,,0.56912592,,
784,1100001111,0.613141851,0,0,0,,0.815279341,,
785,1100010000,0.528173491,0,0,0,,0.702299044,,
786,1100010001,0.403455762,0,0,0,,0.536465008,,
787,1100010010,0.326289136,0,0,0,,0.43385848,,
788,1100010011,0.525075407,0,0,0,,0.698179599,,
789,1100010100,0.461509558,0,0,0,,0.613657684,,
790,1100010101,0.416683629,0,0,0,,0.554053771,,
791,1100010110,0.427701319,0,0,0,,0.568703717,,
792,1100010111,0.568711834,0,0,0,,0.756201862,,
793,1100011000,0.600794816,0,0,0,,0.798861798,,
794,1100011001,0.492281912,0,0,0,,0.654574911,,
795,1100011010,0.486424471,0,0,0,,0.646786419,,
796,1100011011,0.60055867,0,0,0,,0.798547801,,
797,1100011100,0.435547758,0,0,0,,0.57913693,,
798,1100011101,0.461278895,0,0,0,,0.613350977,,
799,1100011110,0.338034983,0,0,0,,0.449476639,,
800,1100011111,0.523157992,0,0,0,,0.695630061,,
801,1100100000,0.665089213,1,0,0,,0.884352445,,
802,1100100001,0.540371484,0,0,0,,0.718518409,,
803,1100100010,0.524617185,0,0,0,,0.697570313,,
804,1100100011,0.723403456,1,0,0,,0.961891432,,
805,1100100100,0.598773466,0,0,0,,0.79617406,,
806,1100100101,0.553947537,0,0,0,,0.736570146,,
807,1100100110,0.517197604,0,0,0,,0.687704682,,
808,1100100111,0.658208118,0,0,0,,0.875202826,,
809,1100101000,0.524722578,0,0,0,,0.697710451,,
810,1100101001,0.416209674,0,0,0,,0.553423565,,
811,1100101010,0.503424843,0,0,0,,0.669391387,,
812,1100101011,0.617559042,0,0,0,,0.821152769,,
813,1100101100,0.505491231,0,0,0,,0.672139012,,
814,1100101101,0.531222368,0,0,0,,0.706353059,,
815,1100101110,0.386461819,0,0,0,,0.513868588,,
816,1100101111,0.571584828,0,0,0,,0.76002201,,
817,1100110000,0.597867592,0,0,0,,0.794969542,,
818,1100110001,0.473149863,0,0,0,,0.629135506,,
819,1100110010,0.395983237,0,0,0,,0.526528979,,
820,1100110011,0.594769508,0,0,0,,0.790850097,,
821,1100110100,0.463138722,0,0,0,,0.615823943,,
822,1100110101,0.418312793,0,0,0,,0.556220029,,
823,1100110110,0.429330483,0,0,0,,0.570869975,,
824,1100110111,0.570340998,0,0,0,,0.75836812,,
825,1100111000,0.635971083,1,0,0,,0.845634798,,
826,1100111001,0.527458179,0,0,0,,0.701347911,,
827,1100111010,0.521600738,0,0,0,,0.693559419,,
828,1100111011,0.635734937,1,0,0,,0.845320801,,
829,1100111100,0.489065193,0,0,0,,0.650297721,,
830,1100111101,0.51479633,0,0,0,,0.684511768,,
831,1100111110,0.391552418,0,0,0,,0.52063743,,
832,1100111111,0.576675426,0,0,0,,0.76679085,,
833,1101000000,0.637443256,0,0,0,,0.84759231,,
834,1101000001,0.512725527,0,0,0,,0.681758274,,
835,1101000010,0.496971228,0,0,0,,0.660810177,,
836,1101000011,0.695757499,0,0,0,,0.925131296,,
837,1101000100,0.593584934,0,0,0,,0.789274999,,
838,1101000101,0.548759004,0,0,0,,0.729671084,,
839,1101000110,0.512009071,0,0,0,,0.68080562,,
840,1101000111,0.653019585,0,0,0,,0.868303764,,
841,1101001000,0.594206817,0,0,0,,0.790101901,,
842,1101001001,0.485693913,0,0,0,,0.645815014,,
843,1101001010,0.572909082,0,0,0,,0.761782837,,
844,1101001011,0.687043281,0,0,0,,0.913544219,,
845,1101001100,0.557449393,0,0,0,,0.741226476,,
846,1101001101,0.58318053,0,0,0,,0.775440524,,
847,1101001110,0.438419982,0,0,0,,0.582956054,,
848,1101001111,0.62354299,0,0,0,,0.829109475,,
849,1101010000,0.583670278,0,0,0,,0.77609173,,
850,1101010001,0.458952549,0,0,0,,0.610257693,,
851,1101010010,0.381785923,0,0,0,,0.507651166,,
852,1101010011,0.580572194,0,0,0,,0.771972285,,
853,1101010100,0.517006345,0,0,0,,0.68745037,,
854,1101010101,0.472180416,0,0,0,,0.627846456,,
855,1101010110,0.483198106,0,0,0,,0.642496402,,
856,1101010111,0.624208621,0,0,0,,0.829994548,,
857,1101011000,0.588337178,0,0,0,,0.782297189,,
858,1101011001,0.479824274,0,0,0,,0.638010303,,
859,1101011010,0.473966833,0,0,0,,0.63022181,,
860,1101011011,0.588101032,0,0,0,,0.781983192,,
861,1101011100,0.42309012,0,0,0,,0.562572321,,
862,1101011101,0.448821257,0,0,0,,0.596786369,,
863,1101011110,0.325577345,0,0,0,,0.43291203,,
864,1101011111,0.510700354,0,0,0,,0.679065452,,
865,1101100000,0.574819247,0,0,0,,0.764322736,,
866,1101100001,0.450101518,0,0,0,,0.598488699,,
867,1101100010,0.434347219,0,0,0,,0.577540603,,
868,1101100011,0.63313349,0,0,0,,0.841861722,,
869,1101100100,0.5085035,0,0,0,,0.67614435,,
870,1101100101,0.463677571,0,0,0,,0.616540437,,
871,1101100110,0.426927638,0,0,0,,0.567674972,,
872,1101100111,0.567938152,0,0,0,,0.755173116,,
873,1101101000,0.597260777,0,0,0,,0.794162675,,
874,1101101001,0.488747873,0,0,0,,0.649875788,,
875,1101101010,0.575963042,0,0,0,,0.765843611,,
876,1101101011,0.690097241,0,0,0,,0.917604993,,
877,1101101100,0.57802943,0,0,0,,0.768591235,,
878,1101101101,0.603760567,0,0,0,,0.802805283,,
879,1101101110,0.459000019,0,0,0,,0.610320813,,
880,1101101111,0.644123027,0,0,0,,0.856474234,,
881,1101110000,0.639600212,1,0,0,,0.85046036,,
882,1101110001,0.514882483,0,0,0,,0.684626324,,
883,1101110010,0.437715857,0,0,0,,0.582019797,,
884,1101110011,0.636502128,0,0,0,,0.846340915,,
885,1101110100,0.504871342,0,0,0,,0.671314761,,
886,1101110101,0.460045413,0,0,0,,0.611710847,,
887,1101110110,0.471063104,0,0,0,,0.626360795,,
888,1101110111,0.612073618,0,0,0,,0.813858938,,
889,1101111000,0.627782062,0,0,0,,0.834746062,,
890,1101111001,0.519269157,0,0,0,,0.690459174,,
891,1101111010,0.513411717,0,0,0,,0.682670683,,
892,1101111011,0.627545915,0,0,0,,0.834432064,,
893,1101111100,0.480876172,0,0,0,,0.639408985,,
894,1101111101,0.506607309,0,0,0,,0.673623033,,
895,1101111110,0.383363397,0,0,0,,0.509748694,,
896,1101111111,0.568486405,0,0,0,,0.755902114,,
897,1110000000,0.553039095,0,0,0,,0.735362214,,
898,1110000001,0.487232435,0,0,0,,0.647860749,,
899,1110000010,0.412567067,0,0,0,,0.548580081,,
900,1110000011,0.670264406,0,0,0,,0.89123377,,
901,1110000100,0.509180772,0,0,0,,0.677044902,,
902,1110000101,0.523265912,0,0,0,,0.695773559,,
903,1110000110,0.42760491,0,0,0,,0.568575524,,
904,1110000111,0.627526493,0,0,0,,0.834406239,,
905,1110001000,0.485908459,0,0,0,,0.646100291,,
906,1110001001,0.436306624,0,0,0,,0.580145975,,
907,1110001010,0.464610724,0,0,0,,0.617781227,,
908,1110001011,0.637655991,0,0,0,,0.847875178,,
909,1110001100,0.449151035,0,0,0,,0.597224866,,
910,1110001101,0.533793241,0,0,0,,0.709771484,,
911,1110001110,0.330121623,0,0,0,,0.438954442,,
912,1110001111,0.574155701,0,0,0,,0.763440435,,
913,1110010000,0.489970193,0,0,0,,0.651501077,,
914,1110010001,0.424163533,0,0,0,,0.563999611,,
915,1110010010,0.288085839,0,1,0,,0.383060515,,
916,1110010011,0.545783178,0,0,0,,0.725714203,,
917,1110010100,0.423306261,0,0,0,,0.562859718,,
918,1110010101,0.4373914,0,0,0,,0.581588374,,
919,1110010110,0.389498022,0,0,0,,0.517905751,,
920,1110010111,0.589419605,0,0,0,,0.783736466,,
921,1110011000,0.562591518,0,0,0,,0.748063831,,
922,1110011001,0.512989683,0,0,0,,0.682109515,,
923,1110011010,0.448221174,0,0,0,,0.595988453,,
924,1110011011,0.621266441,0,0,0,,0.826082405,,
925,1110011100,0.397344461,0,0,0,,0.528338964,,
926,1110011101,0.481986667,0,0,0,,0.640885582,,
927,1110011110,0.299831686,0,1,0,,0.398678673,,
928,1110011111,0.543865763,0,0,0,,0.723164664,,
929,1110100000,0.570322744,0,0,0,,0.758343848,,
930,1110100001,0.504516084,0,0,0,,0.670842383,,
931,1110100010,0.429850716,0,0,0,,0.571561716,,
932,1110100011,0.687548056,0,0,0,,0.914215406,,
933,1110100100,0.504006998,0,0,0,,0.670165464,,
934,1110100101,0.518092137,0,0,0,,0.68889412,,
935,1110100110,0.422431135,0,0,0,,0.561696085,,
936,1110100111,0.622352718,0,0,0,,0.8275268,,
937,1110101000,0.429956109,0,0,0,,0.571701854,,
938,1110101001,0.380354274,0,0,0,,0.505747538,,
939,1110101010,0.408658374,0,0,0,,0.54338279,,
940,1110101011,0.581703642,0,0,0,,0.773476743,,
941,1110101100,0.410724762,0,0,0,,0.546130415,,
942,1110101101,0.495366968,0,0,0,,0.658677033,,
943,1110101110,0.291695351,0,1,0,,0.387859992,,
944,1110101111,0.535729428,0,0,0,,0.712345984,,
945,1110110000,0.517592363,0,0,0,,0.688229583,,
946,1110110001,0.451785703,0,0,0,,0.600728118,,
947,1110110010,0.315708008,0,0,0,,0.41978902,,
948,1110110011,0.573405348,0,0,0,,0.76244271,,
949,1110110100,0.382863494,0,0,0,,0.509083985,,
950,1110110101,0.396948633,0,0,0,,0.527812641,,
951,1110110110,0.349055255,0,0,0,,0.464130018,,
952,1110110111,0.548976838,0,0,0,,0.729960733,,
953,1110111000,0.555695855,0,0,0,,0.738894841,,
954,1110111001,0.506094019,0,0,0,,0.672940524,,
955,1110111010,0.44132551,0,0,0,,0.586819462,,
956,1110111011,0.614370777,0,0,0,,0.816913413,,
957,1110111100,0.408789965,0,0,0,,0.543557764,,
958,1110111101,0.493432171,0,0,0,,0.656104382,,
959,1110111110,0.31127719,0,0,0,,0.413897472,,
960,1110111111,0.555311267,0,0,0,,0.738383464,,
961,1111000000,0.535071016,0,0,0,,0.71147051,,
962,1111000001,0.469264356,0,0,0,,0.623969045,,
963,1111000010,0.394598987,0,0,0,,0.524688376,,
964,1111000011,0.652296327,0,0,0,,0.867342066,,
965,1111000100,0.491212693,0,0,0,,0.653153198,,
966,1111000101,0.505297833,0,0,0,,0.671881855,,
967,1111000110,0.409636831,0,0,0,,0.54468382,,
968,1111000111,0.609558414,0,0,0,,0.810514535,,
969,1111001000,0.491834577,0,0,0,,0.653980101,,
970,1111001001,0.442232741,0,0,0,,0.588025784,,
971,1111001010,0.470536842,0,0,0,,0.625661037,,
972,1111001011,0.643582109,0,0,0,,0.855754989,,
973,1111001100,0.455077153,0,0,0,,0.605104677,,
974,1111001101,0.539719358,0,0,0,,0.717651294,,
975,1111001110,0.336047741,0,0,0,,0.446834253,,
976,1111001111,0.580081818,0,0,0,,0.771320244,,
977,1111010000,0.581454067,0,0,0,,0.773144889,,
978,1111010001,0.515647407,0,0,0,,0.685643424,,
979,1111010010,0.379569712,0,0,0,,0.504704326,,
980,1111010011,0.637267052,0,0,0,,0.847358016,,
981,1111010100,0.514790135,0,0,0,,0.684503531,,
982,1111010101,0.528875274,0,0,0,,0.703232187,,
983,1111010110,0.480981896,0,0,0,,0.639549564,,
984,1111010111,0.680903479,0,0,0,,0.905380278,,
985,1111011000,0.586120967,0,0,0,,0.779350349,,
986,1111011001,0.536519132,0,0,0,,0.713396033,,
987,1111011010,0.471750622,0,0,0,,0.62727497,,
988,1111011011,0.64479589,1,0,0,,0.857368923,,
989,1111011100,0.420873909,0,0,0,,0.559625481,,
990,1111011101,0.505516115,0,0,0,,0.672172099,,
991,1111011110,0.323361135,0,0,0,,0.429965191,,
992,1111011111,0.567395212,0,0,0,,0.754451183,,
993,1111100000,0.520498061,0,0,0,,0.692093217,,
994,1111100001,0.454691401,0,0,0,,0.604591752,,
995,1111100010,0.380026033,0,0,0,,0.505311085,,
996,1111100011,0.637723373,0,0,0,,0.847964774,,
997,1111100100,0.454182314,0,0,0,,0.603914832,,
998,1111100101,0.468267454,0,0,0,,0.622643489,,
999,1111100110,0.372606452,0,1,0,,0.495445454,,
1000,1111100111,0.572528035,0,0,0,,0.761276169,,
1001,1111101000,0.542939592,0,0,0,,0.721933158,,
1002,1111101001,0.493337756,0,0,0,,0.655978841,,
1003,1111101010,0.521641857,0,0,0,,0.693614094,,
1004,1111101011,0.694687124,1,0,0,,0.923708045,,
1005,1111101100,0.523708244,0,0,0,,0.696361717,,
1006,1111101101,0.60835045,0,0,0,,0.808908335,,
1007,1111101110,0.404678833,0,0,0,,0.538091294,,
1008,1111101111,0.64871291,0,0,0,,0.862577286,,
1009,1111110000,0.585727462,0,0,0,,0.778827116,,
1010,1111110001,0.519920802,0,0,0,,0.69132565,,
1011,1111110010,0.383843107,0,0,0,,0.510386552,,
1012,1111110011,0.641540447,1,0,0,,0.853040242,,
1013,1111110100,0.450998592,0,0,0,,0.599681516,,
1014,1111110101,0.465083732,0,0,0,,0.618410174,,
